num	id	name	numlines	numwords
766	te0054-11	Semey.	2	9
767	te0054-06	Ionadab.	6	30
768	te0054-07	Tamar.	16	79
769	te0054-08	Teuia.	4	21
770	te0054-00	El Rey Dauid.	3	12
771	te0054-01	Ioab.	2	6
772	te0054-11	Semey.	2	9
773	te0054-01	Ioab.	1	1
774	te0054-00	El Rey Dauid.	5	23
775	te0054-11	Semey.	1	2
776	te0054-00	El Rey Dauid.	24	102
